college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
2,University Departments of Anna University  Chennai - ACT Campus  Sardar Patel Road  Guindy  Chennai 600 025,CHENNAI,CEG DEPTS,PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),23013.0,34981.0,27406.0,43869.0,68091.0,96099.0,,0,0,0,0,0,0,0
2,University Departments of Anna University  Chennai - ACT Campus  Sardar Patel Road  Guindy  Chennai 600 025,CHENNAI,CEG DEPTS,TX,TEXTILE TECHNOLOGY,33357.0,49139.0,63326.0,45115.0,86917.0,82627.0,,0,0,0,0,0,0,0
3,School of Architecture and Planning  Anna University Chennai 600025,CHENNAI,CEG DEPTS,BP,B.Plan,15166.0,21599.0,23934.0,36625.0,43083.0,,54450.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,AE,AERONAUTICAL ENGINEERING,2671.0,4543.0,5589.0,6018.0,12992.0,50525.0,,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),856.0,1349.0,2042.0,1489.0,8991.0,10552.0,24251.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,AU,AUTOMOBILE ENGINEERING,7537.0,17995.0,9430.0,15083.0,29910.0,43825.0,98725.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,CM,COMPUTER SCIENCE AND ENGINEERING (SS),691.0,814.0,1357.0,1430.0,7496.0,,25004.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,CS,COMPUTER SCIENCE AND ENGINEERING,445.0,642.0,1016.0,1080.0,3940.0,9701.0,19404.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,787.0,1140.0,1396.0,1660.0,6713.0,20582.0,34884.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2420.0,3667.0,4936.0,4100.0,17836.0,26864.0,,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),1444.0,1622.0,2356.0,2027.0,9126.0,25133.0,,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,IM,INFORMATION TECHNOLOGY (SS),1114.0,1452.0,2034.0,1913.0,8545.0,19014.0,,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,PR,PRODUCTION ENGINEERING,12300.0,18709.0,21715.0,22459.0,37006.0,71834.0,,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,RA,ROBOTICS AND AUTOMATION (SS),2288.0,3664.0,3695.0,4201.0,11036.0,42315.0,95903.0,0,0,0,0,0,0,0
4,University Departments of Anna University  Chennai - MIT Campus  Chrompet  Tambaram Taluk  Chengalpattu District 600 044,CHENGALPET,CEG DEPTS,RP,RUBBER AND PLASTIC TECHNOLOGY,21719.0,28459.0,36437.0,41092.0,64070.0,90360.0,,0,0,0,0,0,0,0
1516,Thanthai Periyar Government Institute of Technology  Bagayam  Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,71516.0,126189.0,117606.0,99337.0,139863.0,,,0,0,0,0,0,0,0
1516,Thanthai Periyar Government Institute of Technology  Bagayam  Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,14656.0,31027.0,25024.0,24194.0,65678.0,31009.0,,0,0,0,0,0,0,0
1516,Thanthai Periyar Government Institute of Technology  Bagayam  Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,27961.0,45087.0,43288.0,46093.0,95963.0,140593.0,137506.0,0,0,0,0,0,0,0
1516,Thanthai Periyar Government Institute of Technology  Bagayam  Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,46134.0,64285.0,84729.0,65630.0,94314.0,127238.0,,0,0,0,0,0,0,0
1516,Thanthai Periyar Government Institute of Technology  Bagayam  Vellore District 632002,VELLORE,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,73322.0,125541.0,125256.0,103764.0,129183.0,164412.0,,0,0,0,0,0,1,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,20161.0,31512.0,42170.0,42839.0,53365.0,86694.0,107335.0,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,1717.0,2463.0,3493.0,2875.0,13900.0,11325.0,35106.0,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,2540.0,3374.0,5748.0,4538.0,19263.0,26376.0,,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,4781.0,6767.0,9750.0,10672.0,23087.0,13096.0,59952.0,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,8174.0,10591.0,9435.0,11346.0,32404.0,43130.0,70288.0,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,IB,INDUSTRIAL BIO TECHNOLOGY,19593.0,32354.0,33561.0,43571.0,79309.0,98412.0,,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,2491.0,3310.0,5024.0,4245.0,14825.0,23402.0,,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,16374.0,27136.0,22429.0,28275.0,57876.0,67759.0,88146.0,0,0,0,0,0,0,0
2005,Government College of Technology (Autonomous)  Thadagam Road  Coimbatore District 641013,COIMBATORE,GOVERNMENT ENGG COLLEGES,PR,PRODUCTION ENGINEERING,21699.0,27466.0,36090.0,41511.0,55770.0,64861.0,99221.0,0,0,0,0,0,0,0
2369,Government College of Engineering  Chettikkarai Post  Dharmapuri District 635704,DHARMAPURI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,89684.0,155604.0,127413.0,114260.0,165318.0,102466.0,,0,0,0,0,0,0,0
2369,Government College of Engineering  Chettikkarai Post  Dharmapuri District 635704,DHARMAPURI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,25988.0,39336.0,44539.0,29947.0,68973.0,118051.0,37856.0,0,0,0,0,0,0,0
2369,Government College of Engineering  Chettikkarai Post  Dharmapuri District 635704,DHARMAPURI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,34301.0,45310.0,62865.0,43338.0,100181.0,90750.0,,0,0,0,0,0,0,0
2369,Government College of Engineering  Chettikkarai Post  Dharmapuri District 635704,DHARMAPURI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,50644.0,85527.0,83261.0,69039.0,123440.0,159814.0,,0,0,0,0,0,0,0
2369,Government College of Engineering  Chettikkarai Post  Dharmapuri District 635704,DHARMAPURI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,84399.0,127082.0,121720.0,114157.0,144025.0,172569.0,,0,0,0,0,0,1,0
2603,Government College of Engineering (Autonomous)  Bargur  Krishnagiri District 635104,KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,13855.0,22706.0,21230.0,16908.0,47044.0,33690.0,82577.0,0,0,0,0,0,0,0
2603,Government College of Engineering (Autonomous)  Bargur  Krishnagiri District 635104,KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20847.0,33436.0,27604.0,26045.0,69778.0,68387.0,,0,0,0,0,0,0,0
2603,Government College of Engineering (Autonomous)  Bargur  Krishnagiri District 635104,KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,33453.0,43675.0,44155.0,52916.0,86891.0,143996.0,,0,0,0,0,0,0,0
2603,Government College of Engineering (Autonomous)  Bargur  Krishnagiri District 635104,KRISHNAGIRI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,59348.0,87793.0,72468.0,88522.0,108546.0,118874.0,175932.0,0,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,SALEM,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,38349.0,62972.0,59129.0,58081.0,78836.0,92643.0,56836.0,0,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,SALEM,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,4328.0,7475.0,5903.0,6217.0,24977.0,27354.0,,0,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,SALEM,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6548.0,9015.0,13478.0,10189.0,26590.0,45201.0,12455.0,0,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,SALEM,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,10966.0,15221.0,36868.0,18163.0,36539.0,75089.0,38949.0,0,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,SALEM,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,29828.0,46994.0,81178.0,58396.0,91056.0,94070.0,80876.0,0,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous)  Karuppur  Salem District 636011,SALEM,GOVERNMENT ENGG COLLEGES,MT,METALLURGICAL ENGINEERING,35175.0,55742.0,41225.0,52267.0,108118.0,101570.0,141872.0,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,AU,AUTOMOBILE ENGINEERING,78729.0,103261.0,108283.0,106659.0,162657.0,139675.0,,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,62848.0,78864.0,67351.0,79574.0,102095.0,93506.0,,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,9668.0,19085.0,17030.0,17635.0,43953.0,46502.0,,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,19773.0,27947.0,20096.0,26437.0,64157.0,,94614.0,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,24683.0,37268.0,28307.0,39435.0,75564.0,47390.0,60486.0,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,IT,INFORMATION TECHNOLOGY,10745.0,20118.0,22109.0,18628.0,41422.0,34241.0,55577.0,0,0,0,0,0,0,0
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology)  Vasavi College Post  Erode District 638316,ERODE,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,49463.0,66315.0,88842.0,75449.0,108639.0,96204.0,,0,0,0,0,0,0,0
3464,Government College of Engineering  Gandarvakottai Road  Sengipatti  Thanjavur District 613402,THANJAVUR,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,103425.0,175145.0,125106.0,150268.0,148160.0,135525.0,,0,1,0,0,0,0,0
3464,Government College of Engineering  Gandarvakottai Road  Sengipatti  Thanjavur District 613402,THANJAVUR,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,25060.0,32595.0,32444.0,45170.0,63843.0,89846.0,,0,0,0,0,0,0,0
3464,Government College of Engineering  Gandarvakottai Road  Sengipatti  Thanjavur District 613402,THANJAVUR,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,36435.0,54109.0,72985.0,59203.0,84233.0,102849.0,117538.0,0,0,0,0,0,0,0
3464,Government College of Engineering  Gandarvakottai Road  Sengipatti  Thanjavur District 613402,THANJAVUR,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,69768.0,93239.0,92368.0,91459.0,129407.0,120255.0,143504.0,0,0,0,0,0,0,0
3464,Government College of Engineering  Gandarvakottai Road  Sengipatti  Thanjavur District 613402,THANJAVUR,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,100311.0,137551.0,114706.0,138435.0,149181.0,,,0,0,0,0,0,0,0
3465,Government College of Engineering  Srirangam  Sethurappatti  Tiruchirappalli District 620012,TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,90994.0,138955.0,110413.0,143094.0,165815.0,112581.0,117795.0,0,0,0,0,0,0,0
3465,Government College of Engineering  Srirangam  Sethurappatti  Tiruchirappalli District 620012,TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,14746.0,31744.0,18536.0,26628.0,43870.0,136946.0,56334.0,0,0,0,0,0,0,0
3465,Government College of Engineering  Srirangam  Sethurappatti  Tiruchirappalli District 620012,TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,24399.0,43279.0,63799.0,48967.0,73224.0,154370.0,,0,0,0,0,0,0,0
3465,Government College of Engineering  Srirangam  Sethurappatti  Tiruchirappalli District 620012,TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,49264.0,75520.0,56013.0,70505.0,112264.0,146275.0,,0,0,0,0,0,0,0
3465,Government College of Engineering  Srirangam  Sethurappatti  Tiruchirappalli District 620012,TIRUCHIRAPALLI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,66573.0,94297.0,94487.0,115615.0,143735.0,162963.0,100404.0,0,0,0,0,0,0,0
4974,Government College of Engineering  Tirunelveli District 627007,TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,37984.0,56329.0,45783.0,66332.0,90614.0,114393.0,,0,0,0,0,0,1,0
4974,Government College of Engineering  Tirunelveli District 627007,TIRUNELVELI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,5053.0,9808.0,7642.0,12410.0,27106.0,85914.0,157023.0,0,0,0,0,0,0,0
4974,Government College of Engineering  Tirunelveli District 627007,TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12135.0,19252.0,16555.0,23862.0,50350.0,110204.0,129864.0,0,0,0,0,0,0,0
4974,Government College of Engineering  Tirunelveli District 627007,TIRUNELVELI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,21043.0,32206.0,26826.0,34086.0,58566.0,,160825.0,0,0,0,0,0,0,0
4974,Government College of Engineering  Tirunelveli District 627007,TIRUNELVELI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,46901.0,76653.0,62480.0,89478.0,97894.0,134145.0,158332.0,0,0,0,0,0,0,0
5009,Government College of Engineering  Melachokkanathapuram  Bodinayakkanur  Theni District 625582,THENI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,84011.0,151588.0,98374.0,150588.0,170623.0,147589.0,,0,0,0,0,0,0,0
5009,Government College of Engineering  Melachokkanathapuram  Bodinayakkanur  Theni District 625582,THENI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,26506.0,44163.0,39651.0,46147.0,69083.0,134456.0,,0,0,0,0,0,0,0
5009,Government College of Engineering  Melachokkanathapuram  Bodinayakkanur  Theni District 625582,THENI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,41547.0,58861.0,62145.0,61495.0,84017.0,143254.0,,0,0,0,0,0,0,0
5009,Government College of Engineering  Melachokkanathapuram  Bodinayakkanur  Theni District 625582,THENI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,58350.0,94639.0,78564.0,104381.0,113868.0,139676.0,,0,0,0,0,0,0,0
5009,Government College of Engineering  Melachokkanathapuram  Bodinayakkanur  Theni District 625582,THENI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,98492.0,149752.0,119920.0,145573.0,167667.0,114814.0,,0,0,0,0,0,0,0
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CE,CIVIL  ENGINEERING,24001.0,35831.0,32945.0,54996.0,66988.0,89400.0,78164.0,0,0,0,0,0,0,0
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,GOVERNMENT ENGG COLLEGES,CS,COMPUTER SCIENCE AND ENGINEERING,5720.0,9940.0,12293.0,11937.0,23210.0,67332.0,45687.0,0,0,0,0,0,0,0
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10465.0,13081.0,17111.0,16761.0,33482.0,48940.0,,0,0,0,0,0,0,0
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,GOVERNMENT ENGG COLLEGES,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17667.0,26752.0,27045.0,41523.0,62486.0,93197.0,,0,0,0,0,0,0,0
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,GOVERNMENT ENGG COLLEGES,ME,MECHANICAL ENGINEERING,38263.0,57244.0,53481.0,66089.0,96443.0,103517.0,,0,0,0,0,0,0,0
